Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
robocam_2021_04_09_21_29_49_077.jpg;0;0;0.1004514;4.956862;136.4169;108.3428;0.09333415;357.4814;359.5695
robocam_2021_04_09_21_29_49_144.jpg;0;0;0.3008856;4.901561;136.8032;108.326;359.8391;357.4861;359.7035
robocam_2021_04_09_21_29_49_210.jpg;0;0;0.501249;4.825094;137.0845;108.3142;359.5069;357.5052;359.8373
robocam_2021_04_09_21_29_49_276.jpg;0;0;0.7017234;4.663416;137.3554;108.3031;359.0164;357.539;0.005923126
robocam_2021_04_09_21_29_49_344.jpg;0;0;0.9020571;4.520115;137.7036;108.2848;358.3661;357.4033;359.9919
robocam_2021_04_09_21_29_49_410.jpg;0;0;1;4.408501;137.9606;108.2718;358.1024;357.234;359.9849
robocam_2021_04_09_21_29_49_477.jpg;0;0;1;4.246942;138.2128;108.2595;357.9701;357.1331;0.0198202
robocam_2021_04_09_21_29_49_544.jpg;0;0;1;4.123088;138.5444;108.2417;358.1977;357.042;-0.002073027
robocam_2021_04_09_21_29_49_611.jpg;0;0;1;3.996886;138.789;108.2289;358.6177;357.0182;0.01161561
robocam_2021_04_09_21_29_49_677.jpg;0;0;1;3.814308;139.0227;108.2152;358.999;356.988;359.9232
robocam_2021_04_09_21_29_49_744.jpg;0;0;1;3.539331;139.2988;108.2016;358.8072;356.9056;359.9568
robocam_2021_04_09_21_29_49_811.jpg;0;0;1;3.32345;139.4893;108.1916;358.4927;356.8831;359.9926
robocam_2021_04_09_21_29_49_879.jpg;0;0;1;3.135173;139.6732;108.181;358.2804;356.8771;359.9906
robocam_2021_04_09_21_29_49_944.jpg;0;0;1;3.015821;139.9125;108.1675;358.2935;356.8572;-0.002492257
robocam_2021_04_09_21_29_50_011.jpg;0;0;1;2.896565;140.0878;108.1574;358.5413;356.8415;-0.004060743
robocam_2021_04_09_21_29_50_078.jpg;0;0;1;2.67362;140.2536;108.1481;358.7887;356.8362;0.00455067
robocam_2021_04_09_21_29_50_144.jpg;0;0;1;2.486043;140.4479;108.1371;358.7267;356.7647;0.002505217
robocam_2021_04_09_21_29_50_212.jpg;0;0;1;2.288373;140.5813;108.1292;358.6503;356.7577;359.9938
robocam_2021_04_09_21_29_50_278.jpg;0;0;1;2.132876;140.7108;108.1217;358.739;356.7454;-0.003622852
robocam_2021_04_09_21_29_50_345.jpg;0;0;1;1.967137;140.8633;108.1129;358.6928;356.7413;-0.0003120821
robocam_2021_04_09_21_29_50_412.jpg;0;0;1;1.76023;140.9654;108.1068;358.63;356.7373;359.9937
robocam_2021_04_09_21_29_50_478.jpg;0;0;1;1.583508;141.0616;108.1012;358.6655;356.7402;-0.0001092593
robocam_2021_04_09_21_29_50_546.jpg;0;0;1;1.435965;141.1716;108.0946;358.6099;356.7398;0.00135379
robocam_2021_04_09_21_29_50_612.jpg;0;0;1;1.249677;141.2442;108.0902;358.62;356.7765;-0.005100162
robocam_2021_04_09_21_29_50_678.jpg;0;0;1;1.038406;141.308;108.0866;358.6211;356.8254;0.003902129
robocam_2021_04_09_21_29_50_745.jpg;0;0;1;0.8913975;141.375;108.0827;358.5457;356.9432;0.004028227
robocam_2021_04_09_21_29_50_812.jpg;0;0;0;0.6912268;141.4168;108.0802;358.6197;356.9892;-0.005698618
robocam_2021_04_09_21_29_50_878.jpg;0;0;0;0.6458499;141.4608;108.0778;358.9043;357.0105;0.004906787
robocam_2021_04_09_21_29_50_946.jpg;-3.008353;0;0;0.6421246;141.5186;108.0736;359.2845;356.8604;359.9915
robocam_2021_04_09_21_29_51_012.jpg;-6.013741;0;0;0.6394031;141.5613;108.0695;359.5487;356.5804;359.9609
robocam_2021_04_09_21_29_51_078.jpg;-9.025187;0;0;0.6354713;141.6034;108.0644;359.7887;356.1692;359.913
robocam_2021_04_09_21_29_51_146.jpg;-12.02341;0;0;0.6319;141.658;108.0559;0.06139382;355.4073;359.8227
robocam_2021_04_09_21_29_51_213.jpg;-15;0;0;0.6279441;141.6978;108.0482;0.2252297;354.6929;359.7387
robocam_2021_04_09_21_29_51_279.jpg;-15;0;0;0.623016;141.7365;108.0402;0.3458468;353.96;359.6673
robocam_2021_04_09_21_29_51_346.jpg;-15;0;0;0.620702;141.7863;108.0292;0.4254348;353.0133;359.6055
robocam_2021_04_09_21_29_51_412.jpg;-15;0;0;0.6182373;141.8226;108.0205;0.4419211;352.3207;359.5716
robocam_2021_04_09_21_29_51_479.jpg;-15;0;0;0.6148646;141.8581;108.0116;0.4296023;351.6404;359.5456
robocam_2021_04_09_21_29_51_547.jpg;-15;0;0;0.6122739;141.9045;107.9992;0.379031;350.7493;359.5192
robocam_2021_04_09_21_29_51_613.jpg;-15;0;0;0.6096258;141.9387;107.9895;0.3227496;350.0904;359.5035
robocam_2021_04_09_21_29_51_680.jpg;-15;0;0;0.6060107;141.9724;107.9796;0.256203;349.4379;359.49
robocam_2021_04_09_21_29_51_747.jpg;-15;0;0;0.6032597;142.0167;107.9658;0.1584506;348.5756;359.4742
robocam_2021_04_09_21_29_51_814.jpg;-15;0;0;0.6004873;142.0496;107.9551;0.08165169;347.9336;359.4643
robocam_2021_04_09_21_29_51_880.jpg;-15;0;0;0.5967565;142.0821;107.9441;0.003845503;347.2951;359.4572
robocam_2021_04_09_21_29_51_947.jpg;-15;0;0;0.5939331;142.1253;107.9291;359.9099;346.4503;359.4596
robocam_2021_04_09_21_29_52_013.jpg;-15;0;0;0.5909466;142.1576;107.9174;359.8561;345.819;359.4753
robocam_2021_04_09_21_29_52_080.jpg;-15;0;0;0.586935;142.1896;107.9053;359.81;345.1843;359.4923
robocam_2021_04_09_21_29_52_147.jpg;-15;0;0;0.5839545;142.2322;107.8885;359.7643;344.3379;359.5226
robocam_2021_04_09_21_29_52_214.jpg;-15;0;0;0.5810718;142.2639;107.8756;359.7396;343.7027;359.5481
robocam_2021_04_09_21_29_52_280.jpg;-15;0;0;0.5772587;142.2953;107.8623;359.7211;343.0671;359.5735
robocam_2021_04_09_21_29_52_347.jpg;-15;0;0;0.5744388;142.337;107.844;359.7053;342.2207;359.6071
robocam_2021_04_09_21_29_52_414.jpg;-15;0;0;0.5716287;142.3679;107.8299;359.6992;341.5872;359.6313
robocam_2021_04_09_21_29_52_480.jpg;-15;0;0;0.5679167;142.3986;107.8155;359.6969;340.9543;359.6534
robocam_2021_04_09_21_29_52_548.jpg;-15;0;0;0.5651334;142.4392;107.7958;359.7003;340.1132;359.6809
robocam_2021_04_09_21_29_52_615.jpg;-15;0;0;0.5624087;142.4693;107.7807;359.7049;339.4841;359.6978
robocam_2021_04_09_21_29_52_681.jpg;-15;0;0;0.5587412;142.4991;107.7654;359.7129;338.8574;359.7137
robocam_2021_04_09_21_29_52_747.jpg;-15;0;0;0.5560359;142.5385;107.7445;359.7246;338.0244;359.7294
robocam_2021_04_09_21_29_52_815.jpg;-15;0;0;0.5533407;142.5676;107.7285;359.7353;337.4028;359.7393
robocam_2021_04_09_21_29_52_881.jpg;-11.99622;0;0;0.5503761;142.5968;107.7127;359.749;336.8523;359.7571
robocam_2021_04_09_21_29_52_947.jpg;-8.998714;0;0;0.5490402;142.6359;107.6921;359.7721;336.2941;359.8008
robocam_2021_04_09_21_29_53_015.jpg;-5.995923;0;0;0.5475607;142.6655;107.6773;359.7918;336.0079;359.8477
robocam_2021_04_09_21_29_53_081.jpg;-2.987296;0;0.2005752;0.5401286;142.6904;107.6651;359.6944;335.8558;359.9076
robocam_2021_04_09_21_29_53_147.jpg;0;0;0.4002468;0.2015962;142.6941;107.6634;358.9306;335.8449;0.04098587
robocam_2021_04_09_21_29_53_214.jpg;0;0;0.6011811;0.1584048;142.6942;107.6632;358.4805;335.8405;0.06270366
robocam_2021_04_09_21_29_53_282.jpg;0;0;0.8010837;0.0643397;142.6944;107.6631;358.278;335.8328;359.9782
robocam_2021_04_09_21_29_53_348.jpg;0;0;0;-0.0255378;142.6946;107.6632;358.4713;335.8611;359.9943
robocam_2021_04_09_21_29_53_415.jpg;0;0;0;-0.1043951;142.6945;107.6632;358.892;335.8634;0.01941065
robocam_2021_04_09_21_29_53_482.jpg;0;0;0;-0.1317304;142.6944;107.6633;359.3334;335.8634;0.02438708
robocam_2021_04_09_21_29_53_549.jpg;0;0;0;-0.1257499;142.6942;107.6634;359.8906;335.8631;0.02949945
robocam_2021_04_09_21_29_53_616.jpg;-3.019536;0;0;-0.1178586;142.694;107.6635;0.2764089;335.4099;0.03440975
robocam_2021_04_09_21_29_53_682.jpg;-6.027818;0;0;-0.1048738;142.6939;107.6635;0.6284263;334.5056;0.04850116
robocam_2021_04_09_21_29_53_749.jpg;-9.019999;0;0;-0.08518168;142.6937;107.6636;0.9923164;332.5191;0.04356124
robocam_2021_04_09_21_29_53_816.jpg;-12.03336;0;0;-0.0691292;142.6937;107.6636;1.192828;330.4436;0.03520952
robocam_2021_04_09_21_29_53_882.jpg;-15;0;0;-0.03944366;142.6936;107.6637;1.264462;327.9192;359.9811
robocam_2021_04_09_21_29_53_949.jpg;-15;0;0;0.03133781;142.6936;107.6638;1.165644;324.3198;359.9592
robocam_2021_04_09_21_29_54_016.jpg;-15;0;0;0.0376072;142.6936;107.6638;1.043468;321.6199;359.9587
robocam_2021_04_09_21_29_54_082.jpg;-15;0;0;0.04245517;142.6937;107.6638;0.9149396;318.9199;359.9466
robocam_2021_04_09_21_29_54_150.jpg;-15;0;0;0.04441598;142.6937;107.6638;0.7366903;315.32;359.9156
robocam_2021_04_09_21_29_54_216.jpg;-15;0;0;0.04540487;142.6938;107.6637;0.6023394;312.6201;359.8827
robocam_2021_04_09_21_29_54_282.jpg;-15;0;0;0.04532089;142.6938;107.6637;0.4707996;309.92;359.843
robocam_2021_04_09_21_29_54_350.jpg;-15;0;0;0.04429917;142.6939;107.6637;0.3042107;306.3199;359.7824
robocam_2021_04_09_21_29_54_416.jpg;-15;0;0;0.04255461;142.694;107.6637;0.1885478;303.6198;359.7338
robocam_2021_04_09_21_29_54_483.jpg;-15;0;0;0.03927581;142.694;107.6636;0.08259062;300.9194;359.6844
robocam_2021_04_09_21_29_54_551.jpg;-15;0;0;0.03626463;142.6941;107.6636;359.9583;297.3189;359.6208
robocam_2021_04_09_21_29_54_617.jpg;-15;0;0;0.03290418;142.6941;107.6636;359.8785;294.6184;359.577
robocam_2021_04_09_21_29_54_683.jpg;-15;0;0;0.02569353;142.6941;107.6635;359.8146;291.9181;359.5433
robocam_2021_04_09_21_29_54_751.jpg;-15;0;0;0.02099236;142.6942;107.6635;359.7571;288.3179;359.5216
robocam_2021_04_09_21_29_54_817.jpg;-15;0;0;0.01576224;142.6942;107.6635;359.7294;285.6178;359.5197
robocam_2021_04_09_21_29_54_884.jpg;-15;0;0;0.01369251;142.6942;107.6635;359.7065;282.0179;359.532
robocam_2021_04_09_21_29_54_951.jpg;-15;0;0;0.01333329;142.6941;107.6634;359.6972;279.318;359.5511
robocam_2021_04_09_21_29_55_018.jpg;-15;0;0;0.01409915;142.6941;107.6634;359.6929;276.6182;359.5773
robocam_2021_04_09_21_29_55_084.jpg;-15;0;0;0.01495661;142.6941;107.6634;359.6919;273.0184;359.6203
robocam_2021_04_09_21_29_55_151.jpg;-15;0;0;0.01577496;142.6941;107.6634;359.6938;270.3187;359.6576
robocam_2021_04_09_21_29_55_217.jpg;-15;0;0;0.0166873;142.6941;107.6634;359.6972;267.6189;359.6981
robocam_2021_04_09_21_29_55_285.jpg;-15;0;0;0.01715816;142.694;107.6634;359.7036;264.0192;359.7556
robocam_2021_04_09_21_29_55_351.jpg;-15;0;0;0.01741351;142.694;107.6634;359.7092;261.3195;359.8002
robocam_2021_04_09_21_29_55_418.jpg;-15;0;0;0.01740526;142.694;107.6634;359.7154;258.6198;359.8451
robocam_2021_04_09_21_29_55_485.jpg;-15;0;0;0.01714646;142.694;107.6634;359.7242;255.0201;359.904
robocam_2021_04_09_21_29_55_551.jpg;-15;0;0;-0.01669278;142.6939;107.6634;359.7312;252.3203;359.9465
robocam_2021_04_09_21_29_55_617.jpg;-15;0;0;-0.01582814;142.6939;107.6635;359.7385;249.6205;359.9869
robocam_2021_04_09_21_29_55_685.jpg;-15;0;0;-0.01502794;142.6939;107.6635;359.7488;246.0207;0.03651109
robocam_2021_04_09_21_29_55_752.jpg;-15;0;0;-0.01413675;142.6939;107.6635;359.7571;243.3208;0.07005462
robocam_2021_04_09_21_29_55_818.jpg;-15;0;0;-0.01287658;142.6939;107.6635;359.7661;240.6209;0.1001093
robocam_2021_04_09_21_29_55_885.jpg;-15;0;0;-0.01193191;142.6938;107.6635;359.7792;237.021;0.1344471
robocam_2021_04_09_21_29_55_952.jpg;-15;0;0;-0.01103381;142.6939;107.6635;359.7902;234.321;0.1557993
robocam_2021_04_09_21_29_56_019.jpg;-15;0;0;0;142.6938;107.6635;359.8021;231.621;0.1733977
robocam_2021_04_09_21_29_56_085.jpg;-15;0;0;0;142.6938;107.6635;359.8196;228.021;0.1911962
robocam_2021_04_09_21_29_56_152.jpg;-15;0;0;0;142.6938;107.6636;359.834;225.321;0.2005172
robocam_2021_04_09_21_29_56_219.jpg;-15;0;0;0;142.6938;107.6636;359.8494;222.6209;0.2066308
robocam_2021_04_09_21_29_56_286.jpg;-15;0;0;0;142.6939;107.6636;359.8716;219.0209;0.2102506
robocam_2021_04_09_21_29_56_353.jpg;-15;0;0;0;142.6939;107.6636;359.8891;216.3208;0.209943
robocam_2021_04_09_21_29_56_419.jpg;-15;0;0;0;142.6939;107.6636;359.9075;213.6207;0.2073796
robocam_2021_04_09_21_29_56_487.jpg;-12.00359;0;0;0;142.6939;107.6636;359.9345;210.5598;0.2015643
robocam_2021_04_09_21_29_56_553.jpg;-9.016939;0;0;0;142.6939;107.6636;359.9568;208.8476;0.1953851
robocam_2021_04_09_21_29_56_619.jpg;-6.008343;0;0;0;142.6939;107.6636;359.9801;207.5855;0.1872814
robocam_2021_04_09_21_29_56_685.jpg;-3.006361;0;0;0;142.6939;107.6636;0.01183136;206.6836;0.1730943
robocam_2021_04_09_21_29_56_753.jpg;-0.01418509;0;0;0;142.694;107.6636;0.03526739;206.5902;0.1596504
robocam_2021_04_09_21_29_56_819.jpg;0;0;0;0;142.694;107.6636;0.05658903;206.5902;0.1440802
robocam_2021_04_09_21_29_56_886.jpg;-1.505286;0;0;0;142.694;107.6636;0.08052471;206.4095;0.1211568
robocam_2021_04_09_21_29_56_953.jpg;-4.502273;0;0;0;142.694;107.6636;0.0943069;205.6897;0.1037753
robocam_2021_04_09_21_29_57_020.jpg;-7.503868;0;0;0;142.694;107.6636;0.1050697;204.5194;0.08688585
robocam_2021_04_09_21_29_57_087.jpg;-10.51679;0;0;0;142.694;107.6636;0.115327;202.1753;0.06606388
robocam_2021_04_09_21_29_57_153.jpg;-10.54063;0;0;0;142.694;107.6636;0.1208023;200.1883;0.05139907
robocam_2021_04_09_21_29_57_220.jpg;-7.538815;0;0;0;142.694;107.6636;0.1249241;198.6515;0.0364132
robocam_2021_04_09_21_29_57_287.jpg;-4.53629;0;0;0;142.694;107.6636;0.1277383;197.3822;0.01601994
robocam_2021_04_09_21_29_57_354.jpg;-1.534934;0.100242;0;0;142.6936;107.6635;0.1369062;197.2484;0.0001356303
robocam_2021_04_09_21_29_57_420.jpg;0;0.3006402;0;0;142.6928;107.6632;0.1523269;197.3812;359.9854
robocam_2021_04_09_21_29_57_486.jpg;0;0.4999764;0;0.03175648;142.6884;107.6618;0.2404321;197.4189;359.9684
robocam_2021_04_09_21_29_57_554.jpg;0;0.7005672;0;0.04031226;142.6837;107.6603;0.3258666;197.5474;359.957
robocam_2021_04_09_21_29_57_620.jpg;0;0.9009102;0;0.09905583;142.6764;107.6578;0.4502423;197.6797;359.9605
robocam_2021_04_09_21_29_57_687.jpg;0;1;0;0.1365433;142.66;107.6523;0.7171986;197.6692;359.9928
robocam_2021_04_09_21_29_57_754.jpg;0;1;0;0.2023094;142.6436;107.6472;0.9541932;197.5791;0.01114454
robocam_2021_04_09_21_29_57_821.jpg;0;1;0;0.2585459;142.6239;107.6413;1.202421;197.5668;-0.00045292
robocam_2021_04_09_21_29_57_887.jpg;0;1;0;0.3133511;142.5984;107.6331;1.277339;197.538;-0.001105324
robocam_2021_04_09_21_29_57_954.jpg;0;1;0;0.3784102;142.577;107.6263;1.182634;197.5411;-0.0009145862
robocam_2021_04_09_21_29_58_021.jpg;0;1;0;0.4505006;142.5526;107.6186;1.116746;197.6201;-0.0002452931
robocam_2021_04_09_21_29_58_088.jpg;0;1;0;0.4949811;142.5139;107.6064;1.131495;197.6238;3.351715E-05
robocam_2021_04_09_21_29_58_155.jpg;0;1;0;0.5403511;142.4807;107.596;1.193471;197.617;-0.0009509901
robocam_2021_04_09_21_29_58_221.jpg;0;1;0;0.6201101;142.4447;107.5847;1.244352;197.638;-0.001658846
robocam_2021_04_09_21_29_58_287.jpg;0;1;0;0.6478261;142.3953;107.5691;1.192484;197.5995;-0.0001661483
robocam_2021_04_09_21_29_58_355.jpg;0;1;0;0.6983405;142.354;107.5562;1.186724;197.6035;-0.0005860812
robocam_2021_04_09_21_29_58_421.jpg;0;1;0;0.7643353;142.3095;107.5423;1.206231;197.6305;-0.001475968
robocam_2021_04_09_21_29_58_488.jpg;0;1;0;0.8233628;142.2457;107.5222;1.225313;197.7431;-0.001851138
robocam_2021_04_09_21_29_58_555.jpg;0;1;0;0.882912;142.1942;107.506;1.234556;197.7063;-0.0007105046
robocam_2021_04_09_21_29_58_621.jpg;0;1;0;0.9504579;142.1402;107.4889;1.228459;197.6949;-0.0008412671
robocam_2021_04_09_21_29_58_688.jpg;0;1;0;0.9930145;142.0639;107.4649;1.210863;197.7182;-0.001081492
robocam_2021_04_09_21_29_58_755.jpg;0;1;0;1.040125;142.0034;107.4458;1.219603;197.6858;-0.0007924816
robocam_2021_04_09_21_29_58_822.jpg;0;1;0;1.107642;141.9399;107.4258;1.230574;197.6775;-0.0008525829
robocam_2021_04_09_21_29_58_888.jpg;0;1;0;1.151142;141.8515;107.398;1.224065;197.6376;-0.0004619969
robocam_2021_04_09_21_29_58_955.jpg;0;1;0;1.195432;141.782;107.3762;1.228671;197.5981;-0.0005856633
robocam_2021_04_09_21_29_59_022.jpg;0;1;0;1.258139;141.7098;107.3536;1.230003;197.5691;-0.0006282019
robocam_2021_04_09_21_29_59_090.jpg;0;1;0;1.308104;141.6092;107.3222;1.236423;197.5408;-0.0009019552
robocam_2021_04_09_21_29_59_156.jpg;0;1;0;1.353285;141.5307;107.2977;1.239089;197.5208;-0.000808179
robocam_2021_04_09_21_29_59_222.jpg;0;1;0;1.417302;141.4493;107.2723;1.244307;197.5048;-0.0009174894
robocam_2021_04_09_21_29_59_289.jpg;0;1;0;1.464507;141.3367;107.2373;1.250158;197.4839;-0.0008877623
robocam_2021_04_09_21_29_59_356.jpg;0;1;0;1.51146;141.2491;107.2101;1.253667;197.4728;-0.0009581101
robocam_2021_04_09_21_29_59_422.jpg;0;1;0;1.573542;141.1588;107.182;1.256504;197.4625;-0.0009718813
robocam_2021_04_09_21_29_59_488.jpg;0;1;0;1.620656;141.0343;107.1434;1.261565;197.4477;-0.0009871481
robocam_2021_04_09_21_29_59_556.jpg;0;1;0;1.667002;140.9377;107.1135;1.267081;197.4359;-0.001012236
robocam_2021_04_09_21_29_59_622.jpg;0;1;0;1.727494;140.8385;107.0828;1.272671;197.424;-0.001007274
robocam_2021_04_09_21_29_59_690.jpg;0;1;0;1.774087;140.7023;107.0406;1.27818;197.4104;-0.001051897
robocam_2021_04_09_21_29_59_756.jpg;0;1;0;1.819672;140.597;107.0081;1.281792;197.3987;-0.001048056
robocam_2021_04_09_21_29_59_823.jpg;0;1;0;1.87956;140.4891;106.9747;1.286116;197.3876;-0.001068393
robocam_2021_04_09_21_29_59_889.jpg;0;1;0;1.92481;140.3411;106.9291;1.292931;197.3725;-0.001100261
robocam_2021_04_09_21_29_59_957.jpg;0;1;0;1.969916;140.2272;106.8939;1.296079;197.3613;-0.001106294
robocam_2021_04_09_21_30_00_024.jpg;0;1;0;2.030537;140.0713;106.8459;1.300705;197.3462;-0.00112455
robocam_2021_04_09_21_30_00_090.jpg;0;1;0;2.074457;139.9513;106.8089;1.303252;197.3352;-0.00114558
robocam_2021_04_09_21_30_00_157.jpg;0;1;0;2.119592;139.8288;106.7713;1.306057;197.3245;-0.001163622
robocam_2021_04_09_21_30_00_223.jpg;0;1;0;2.178747;139.6615;106.7198;1.311885;197.3104;-0.001210648
robocam_2021_04_09_21_30_00_290.jpg;0;1;0;2.223037;139.533;106.6804;1.315419;197.2978;-0.001199815
robocam_2021_04_09_21_30_00_357.jpg;0;1;0;2.280961;139.4021;106.6402;1.31631;197.287;-0.001211024
robocam_2021_04_09_21_30_00_424.jpg;0;1;0;2.325415;139.2235;106.5854;1.321511;197.2711;-0.001253833
robocam_2021_04_09_21_30_00_490.jpg;0;1;0;2.368926;139.0867;106.5434;1.325482;197.2613;-0.001265257
robocam_2021_04_09_21_30_00_557.jpg;0;1;0;2.427036;138.9473;106.5008;1.326546;197.2482;-0.001263443
robocam_2021_04_09_21_30_00_624.jpg;0;1;0;2.470214;138.7576;106.4428;1.332581;197.2328;-0.001290668
robocam_2021_04_09_21_30_00_691.jpg;0;1;0;2.513266;138.6124;106.3984;1.338912;197.2216;-0.001324298
robocam_2021_04_09_21_30_00_774.jpg;0;1;0;2.570775;138.4151;106.3381;1.335039;197.2057;-0.001294512
robocam_2021_04_09_21_30_00_840.jpg;0;1;0;2.627665;138.2642;106.2921;1.339465;197.1947;-0.0008929711
robocam_2021_04_09_21_30_00_908.jpg;0;1;0;2.669902;138.0591;106.2296;1.349086;197.1772;-0.001358304
robocam_2021_04_09_21_30_00_974.jpg;0;1;0;2.712642;137.9025;106.1819;1.347864;197.1632;-0.001359957
robocam_2021_04_09_21_30_01_041.jpg;0;1;0;2.768953;137.7435;106.1335;1.34684;197.1507;-0.001361398
robocam_2021_04_09_21_30_01_108.jpg;0;1;0;2.81071;137.5275;106.0678;1.35849;197.1329;-0.00139802
robocam_2021_04_09_21_30_01_175.jpg;0;1;0;2.852674;137.3627;106.0178;1.363284;197.1205;-0.00143197
robocam_2021_04_09_21_30_01_242.jpg;0;1;0;2.90844;137.1956;105.9671;1.364553;197.1086;-0.001445956
robocam_2021_04_09_21_30_01_308.jpg;0;1;0;2.950087;136.9692;105.8985;1.361763;197.0927;-0.001432877
robocam_2021_04_09_21_30_01_375.jpg;0;1;0;2.992017;136.7964;105.8461;1.367647;197.0789;-0.001437951
robocam_2021_04_09_21_30_01_442.jpg;0;1;0;3.046366;136.6213;105.7932;1.369225;197.0652;-0.001444731
robocam_2021_04_09_21_30_01_508.jpg;0;1;0;3.087974;136.3841;105.7215;1.376415;197.0465;-0.001472544
robocam_2021_04_09_21_30_01_575.jpg;0;1;0;3.128277;136.2035;105.6669;1.377851;197.0327;-0.001500994
robocam_2021_04_09_21_30_01_642.jpg;0;1;0;3.183236;136.0205;105.6117;1.381911;197.019;-0.001411165
robocam_2021_04_09_21_30_01_709.jpg;0;1;0;3.223234;135.7729;105.5371;1.386026;197.0006;-0.001070465
robocam_2021_04_09_21_30_01_775.jpg;-1.496538;1;0;3.263531;135.5844;105.4808;1.3884;196.9128;-0.001189069
robocam_2021_04_09_21_30_01_842.jpg;-4.501462;1;0;3.316432;135.3931;105.4253;1.38934;196.5591;0.000435179
robocam_2021_04_09_21_30_01_909.jpg;-7.511755;1;0;3.355849;135.1336;105.355;1.375868;195.4763;0.001489197
robocam_2021_04_09_21_30_01_975.jpg;-10.5057;1;0;3.393584;134.9353;105.3073;1.344137;194.1752;359.9402
robocam_2021_04_09_21_30_02_042.jpg;-13.50846;1;0;3.440094;134.735;105.2653;1.239385;192.4433;359.8364
robocam_2021_04_09_21_30_02_109.jpg;-15;1;0;3.474689;134.4651;105.2212;0.957897;189.5209;359.6047
robocam_2021_04_09_21_30_02_176.jpg;-11.99087;1;0;3.510022;134.2605;105.1956;0.6783035;187.4209;359.3867
robocam_2021_04_09_21_30_02_242.jpg;-8.998669;1;0;3.560596;134.0533;105.1754;0.3830011;185.6774;359.1401
robocam_2021_04_09_21_30_02_309.jpg;-5.9941;1;0;3.598259;133.7735;105.1537;359.9742;183.9877;358.8564
robocam_2021_04_09_21_30_02_376.jpg;-2.984684;1;0;3.634434;133.5575;105.1382;359.8739;183.2885;358.8207
robocam_2021_04_09_21_30_02_443.jpg;0;1;0;3.681667;133.336;105.1231;359.961;182.9273;358.9333
robocam_2021_04_09_21_30_02_509.jpg;0;1;0;3.717558;133.0357;105.1059;0.1312942;182.7885;359.1067
robocam_2021_04_09_21_30_02_576.jpg;0;1;0;3.75489;132.8071;105.0942;0.2957972;182.7714;359.2335
robocam_2021_04_09_21_30_02_643.jpg;0;1;0;3.804423;132.5757;105.0825;0.495028;182.7751;359.3692
robocam_2021_04_09_21_30_02_710.jpg;0;1;0;3.841507;132.263;105.0666;0.795924;182.7991;359.5692
robocam_2021_04_09_21_30_02_777.jpg;0;1;0;3.878312;132.0258;105.0542;1.026794;182.827;359.7393
